,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
657,desAutels_1550_bpt6k15272172_57.xml,6,5,134,3.35,0.68,96.64,3.35,0.68,1.14,98.85,866,4,1,1,871,871
658,desAutels_1550_bpt6k15272172_44.xml,2,2,2,1.49,0.26,98.5,1.49,0.26,0.52,99.47,759,2,0,0,761,761
659,Tyard_1549_btv1b8617188p_50.xml,4,3,Ø,2.38,0.53,97.61,2.38,0.53,0.93,99.06,740,3,0,1,743,744
661,Sceve_1544_btv1b8609581h_41.xml,16,11,Ø,6.39,1.55,93.6,6.39,1.55,2.41,97.58,1016,9,1,6,1026,1031
662,Marquets_1562_bpt6k1521180m_22.xml,12,12,838,5.47,0.95,94.52,5.47,0.95,1.59,98.4,1242,8,2,2,1252,1252
663,Apologia_1534_43_0d1bc_default.xml,7,7,Ø,3.64,0.51,96.35,3.64,0.51,0.58,99.41,1362,1,6,0,1369,1363
664,Montenay_btv1b8609568n_39.xml,4,4,4,7.54,1.25,92.45,7.54,1.25,2.49,97.5,314,4,0,0,318,318
665,desRoches_1585_bpt6k706947_68.xml,6,5,Ø,3.54,0.75,96.45,3.54,0.75,1.37,98.62,794,5,0,1,799,800
666,Epigrammata_1520_3_e7096_default.xml,8,4,Ø,2.54,0.76,97.45,2.54,0.75,1.13,98.86,1045,4,0,4,1049,1053
667,Guillet_1546_bpt6k3182270_54.xml,16,12,Ø,9.75,2.3,90.24,9.75,2.28,3.28,96.71,683,7,3,6,693,696
668,Tyard_1549_btv1b8617188p_84.xml,8,5,Ø,4.03,1.05,95.96,4.03,1.04,1.43,98.56,757,3,0,5,760,765
669,Bucer_Eph_b_190_17c09_default.xml,16,19,Ø,8.52,1.06,91.47,7.84,1.05,1.65,98.34,1494,9,5,2,1508,1505
670,Montenay_btv1b8609568n_6.xml,15,13,556,6.53,1.23,93.46,6.28,1.22,1.79,98.2,1208,7,4,4,1219,1219
671,Daneau_1-Tim_319_9ddef_default.xml,5,4,Ø,1.78,0.32,98.21,1.78,0.32,0.57,99.42,1547,4,0,1,1551,1552
672,Labe_1555_btv1b86095588_130.xml,8,8,105,3.96,0.7,96.03,3.96,0.7,1.22,98.77,1129,6,1,1,1136,1136
673,Daneau_1-Tim_283_3e2b0_default.xml,10,7,Ø,2.99,0.71,97.0,2.56,0.71,1.0,98.99,1388,4,2,4,1394,1396
674,Guillet_1546_bpt6k3182270_100.xml,8,8,Ø,5.75,1.01,94.24,5.75,1.0,1.51,98.48,785,4,1,3,790,792
675,desAutels_1550_bpt6k15272172_5.xml,1,1,1,0.62,0.11,99.37,0.62,0.11,0.22,99.77,903,1,0,0,904,904
676,desRoches_1585_bpt6k706947_51.xml,8,7,8,4.19,0.82,95.8,4.19,0.82,1.64,98.35,963,8,0,0,971,971
677,Sceve_1544_btv1b8609581h_98.xml,17,13,Ø,7.6,1.71,92.39,7.6,1.7,2.99,97.0,978,13,0,4,991,995
678,Labe_1555_btv1b86095588_11.xml,26,11,Ø,40.74,20.8,59.25,40.74,19.54,28.44,71.55,107,13,5,8,125,128
680,Montenay_btv1b8609568n_123.xml,4,3,Ø,4.91,1.17,95.08,4.91,1.16,1.46,98.53,338,1,1,2,340,341
681,Apologia_1534_71_f0b15_default.xml,1,1,Ø,0.57,0.08,99.42,0.57,0.08,0.08,99.91,1142,0,1,0,1143,1142
682,Marquets_1562_bpt6k1521180m_8.xml,17,12,Ø,6.09,1.42,93.9,6.09,1.41,1.99,98.0,1186,7,0,10,1193,1203
683,Labe_1555_btv1b86095588_69.xml,22,5,Ø,2.31,1.86,97.68,1.38,1.86,2.03,97.96,1155,2,20,0,1177,1157
686,desRoches_1585_bpt6k706947_23.xml,2,3,Ø,3.4,0.39,96.59,2.84,0.39,0.59,99.4,506,1,0,1,507,508
687,Ad_Leonem_1514_7_16665_default.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,512,0,0,0,512,512
688,Apologia_1534_58_f831b_default.xml,2,2,Ø,1.41,0.21,98.58,1.41,0.21,0.32,99.67,930,1,1,0,932,931
689,Labe_1555_btv1b86095588_15.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1172,0,0,0,1172,1172
690,Apologia_1534_24_3c264_default.xml,10,11,Ø,5.33,0.71,94.66,5.09,0.71,0.92,99.07,1389,3,6,1,1398,1393
691,Megander_Eph_page_001.xml,4,3,Ø,2.8,0.56,97.19,2.8,0.56,0.84,99.15,704,2,0,2,706,708
692,Tyard_1549_btv1b8617188p_65.xml,5,5,Ø,4.0,0.65,96.0,4.0,0.65,0.91,99.08,758,2,0,3,760,763
693,Marquets_1562_bpt6k1521180m_28.xml,11,11,Ø,4.95,0.85,95.04,4.72,0.85,1.54,98.45,1283,9,0,2,1292,1294
694,T_M_Daneau_1_Tim_C1_2012919.xml,68,34,Ø,15.96,5.33,84.03,15.72,5.24,7.59,92.4,1229,31,14,23,1274,1283
695,Labe_1555_btv1b86095588_53.xml,2,1,Ø,0.49,0.17,99.5,0.49,0.17,0.26,99.73,1141,1,0,1,1142,1143
696,Epigrammata_1520_20_85549_default.xml,3,3,162,2.17,0.32,97.82,1.81,0.32,0.43,99.56,912,1,1,1,914,914
697,Tyard_1549_btv1b8617188p_59.xml,8,3,Ø,2.39,1.08,97.59,2.39,1.07,1.61,98.38,733,4,1,3,738,740
698,desAutels_1550_bpt6k15272172_35.xml,2,2,2,1.14,0.21,98.85,1.14,0.21,0.42,99.57,944,2,0,0,946,946
699,Guillet_1546_bpt6k3182270_68.xml,3,4,Ø,4.93,0.64,95.06,3.7,0.63,0.85,99.14,467,1,0,2,468,470
700,Montenay_btv1b8609568n_115.xml,3,3,Ø,5.35,0.85,94.64,5.35,0.85,1.42,98.57,347,2,1,0,350,349
701,Guillet_1546_bpt6k3182270_66.xml,5,4,Ø,5.4,1.14,94.59,5.4,1.14,2.04,97.95,433,4,0,1,437,438
702,Guillet_1546_bpt6k3182270_50.xml,7,6,Ø,4.31,0.85,95.68,4.31,0.85,1.47,98.52,807,5,2,0,814,812
703,Montenay_btv1b8609568n_8.xml,10,9,Ø,5.84,1.09,94.15,5.84,1.08,1.84,98.15,909,7,1,2,917,918
704,desAutels_1550_bpt6k15272172_59.xml,3,3,3,1.58,0.28,98.41,1.58,0.28,0.57,99.42,1048,3,0,0,1051,1051
705,Magny_1553_bpt6k8711906g_57.xml,8,8,Ø,4.12,0.71,95.87,4.12,0.71,1.24,98.75,1110,6,0,2,1116,1118
706,Guillet_1546_bpt6k3182270_41.xml,7,6,Ø,7.5,1.5,92.5,7.5,1.5,2.57,97.42,457,5,2,0,464,462
707,Guillet_1546_bpt6k3182270_64.xml,4,3,61,3.4,0.82,96.59,3.4,0.82,1.23,98.76,480,2,1,1,483,483
708,Guillet_1546_bpt6k3182270_85.xml,11,10,Ø,7.46,1.39,92.53,7.46,1.38,2.51,97.48,781,9,0,2,790,792
709,Magny_1553_bpt6k8711906g_77.xml,3,3,Ø,1.49,0.25,98.5,1.49,0.25,0.42,99.57,1162,2,0,1,1164,1165
710,desRoches_1585_bpt6k706947_15.xml,1,2,Ø,1.8,0.15,98.19,1.35,0.15,0.15,99.84,645,0,0,1,645,646
711,Montenay_btv1b8609568n_61.xml,2,2,2,3.5,0.56,96.49,3.5,0.56,1.13,98.86,349,2,0,0,351,351
712,Sceve_1544_btv1b8609581h_68.xml,18,12,Ø,7.1,1.84,92.89,7.1,1.83,3.03,96.96,965,12,0,6,977,983
713,Ad_Leonem_1514_3_615f0_default.xml,18,10,Ø,7.04,1.79,92.95,7.04,1.78,2.76,97.23,991,10,0,8,1001,1009
715,Apologia_1534_69_5ab43_default.xml,3,3,356,1.56,0.25,98.43,1.3,0.25,0.33,99.66,1194,1,1,1,1196,1196
716,Guillet_1546_bpt6k3182270_91.xml,10,9,Ø,5.52,1.16,94.47,5.52,1.15,1.96,98.03,853,7,2,1,862,861
717,Montenay_btv1b8609568n_175.xml,1,1,1,1.69,0.3,98.3,1.69,0.3,0.6,99.39,330,1,0,0,331,331
718,Sceve_1544_btv1b8609581h_64.xml,16,12,Ø,7.18,1.6,92.81,7.18,1.59,2.47,97.52,990,9,1,6,1000,1005
719,Marquets_1562_bpt6k1521180m_48.xml,19,21,Ø,8.86,1.42,91.13,8.43,1.42,2.3,97.69,1319,12,3,4,1334,1335
720,Magny_1553_bpt6k8711906g_75.xml,3,3,Ø,1.57,0.26,98.42,1.31,0.26,0.35,99.64,1130,1,0,2,1131,1133
721,Marquets_1562_bpt6k1521180m_47.xml,15,13,Ø,5.46,1.12,94.53,5.46,1.11,2.0,97.99,1326,12,0,3,1338,1341
722,Magny_1553_bpt6k8711906g_53.xml,2,1,Ø,0.51,0.18,99.48,0.51,0.18,0.27,99.72,1106,1,0,1,1107,1108
723,desAutels_1550_bpt6k15272172_33.xml,2,2,2,1.6,0.28,98.4,1.6,0.28,0.56,99.43,702,2,0,0,704,704
724,Sceve_1544_btv1b8609581h_30.xml,16,12,Ø,6.41,1.56,93.58,6.14,1.55,2.51,97.48,1013,10,1,5,1024,1028
725,Montenay_btv1b8609568n_169.xml,3,2,Ø,3.27,0.84,96.72,3.27,0.84,1.39,98.6,354,2,0,1,356,357
726,Marquets_1562_bpt6k1521180m_31.xml,8,11,Ø,9.32,1.17,90.67,7.62,1.17,1.61,98.38,671,3,4,1,678,675
727,Apologia_1534_66_d33e2_default.xml,2,4,Ø,2.11,0.16,97.88,1.58,0.16,0.16,99.83,1189,0,2,0,1191,1189
728,Tyard_1549_btv1b8617188p_60.xml,12,8,Ø,6.34,1.63,93.65,6.34,1.62,2.56,97.43,726,7,1,4,734,737
729,Guillet_1546_bpt6k3182270_63.xml,16,10,Ø,8.26,2.4,91.73,7.43,2.38,3.42,96.57,655,7,3,6,665,668
730,T_M_Daneau_1_Tim_C2_2012982.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1608,0,0,0,1608,1608
733,Apologia_1534_63_620f9_default.xml,3,4,93,2.39,0.26,97.6,2.09,0.26,0.35,99.64,1127,1,1,1,1129,1129
734,Apologia_1534_11_77e51_default.xml,5,3,Ø,1.51,0.36,98.48,1.51,0.36,0.44,99.55,1351,1,4,0,1356,1352
736,Sceve_1544_btv1b8609581h_95.xml,4,3,Ø,2.88,0.63,97.11,2.88,0.63,1.1,98.89,630,3,0,1,633,634
737,Tyard_1549_btv1b8617188p_85.xml,1,1,Ø,0.87,0.14,99.12,0.87,0.14,0.14,99.85,697,0,1,0,698,697
738,Epigrammata_1520_27_9c54d_default.xml,7,5,Ø,3.52,0.75,96.47,3.16,0.75,1.07,98.92,922,3,0,4,925,929
739,Tyard_1549_btv1b8617188p_88.xml,5,5,Ø,4.09,0.71,95.9,4.09,0.7,1.27,98.72,700,4,0,1,704,705
742,T_M_Daneau_1_Tim_C2_2012993.xml,13,10,Ø,4.62,0.91,95.37,3.93,0.9,1.32,98.67,1419,6,1,6,1426,1431
743,desAutels_1550_bpt6k15272172_58.xml,3,2,Ø,1.14,0.3,98.85,1.14,0.3,0.5,99.49,988,2,0,1,990,991
744,desAutels_1550_bpt6k15272172_14.xml,2,2,Ø,1.12,0.21,98.87,1.12,0.21,0.32,99.67,922,1,0,1,923,924
745,Apologia_1534_37_05f5f_default.xml,6,7,Ø,3.58,0.44,96.41,3.33,0.44,0.44,99.55,1352,0,5,1,1357,1353
746,desRoches_1585_bpt6k706947_9.xml,2,2,Ø,1.9,0.32,98.09,1.9,0.32,0.48,99.51,612,1,1,0,614,613
747,Magny_1553_bpt6k8711906g_40.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1045,0,0,0,1045,1045
748,Ad_Sodales_1518_00000175.xml,6,5,255,3.64,0.65,96.35,3.64,0.65,1.09,98.9,907,4,1,1,912,912
749,desRoches_1585_bpt6k706947_14.xml,3,2,386,1.19,0.31,98.8,1.19,0.31,0.42,99.57,948,1,1,1,950,950
750,T_M_Daneau_1_Tim_C1_2012897.xml,8,6,885,3.55,0.69,96.44,3.25,0.68,0.86,99.13,1152,2,3,3,1157,1157
751,Labe_1555_btv1b86095588_125.xml,5,5,Ø,2.35,0.44,97.64,2.12,0.44,0.62,99.37,1111,2,1,2,1114,1115
752,T_M_Daneau_1_Tim_C2_2012956.xml,8,9,Ø,3.65,0.51,96.34,3.04,0.51,0.64,99.35,1550,2,2,4,1554,1556
753,Tyard_1549_btv1b8617188p_71.xml,4,2,Ø,1.49,0.52,98.5,1.49,0.52,0.78,99.21,759,2,0,2,761,763
754,Marquets_1562_bpt6k1521180m_19.xml,4,4,Ø,3.14,0.55,96.85,3.14,0.54,0.95,99.04,724,3,0,1,727,728
755,Apologia_1534_74_e5ede_default.xml,2,3,Ø,1.82,0.18,98.17,1.52,0.18,0.18,99.81,1096,0,2,0,1098,1096
756,Guillet_1546_bpt6k3182270_48.xml,14,10,Ø,8.26,2.11,91.73,8.26,2.09,3.27,96.72,654,8,0,6,662,668
757,Montenay_btv1b8609568n_13.xml,10,7,Ø,5.26,1.29,94.73,5.26,1.29,2.18,97.81,765,7,0,3,772,775
758,desRoches_1585_bpt6k706947_63.xml,2,3,Ø,2.58,0.3,97.41,2.15,0.3,0.46,99.53,647,1,1,0,649,648
759,Labe_1555_btv1b86095588_56.xml,1,1,1,0.49,0.08,99.5,0.49,0.08,0.17,99.82,1171,1,0,0,1172,1172
760,desAutels_1550_bpt6k15272172_53.xml,2,2,2,1.29,0.23,98.7,1.29,0.23,0.46,99.53,863,2,0,0,865,865
761,T_M_Daneau_1_Tim_C2_2012995.xml,3,4,1134,1.81,0.2,98.18,1.59,0.2,0.27,99.72,1467,1,1,1,1469,1469
762,Guillet_1546_bpt6k3182270_90.xml,16,12,Ø,9.91,2.12,90.08,9.5,2.1,2.75,97.24,745,5,2,9,752,759
763,Daneau_1-Tim_284_bb953_default.xml,27,13,Ø,5.28,1.76,94.71,4.87,1.75,2.65,97.34,1515,14,1,12,1530,1541
764,T_M_Daneau_1_Tim_C2_2012954.xml,25,9,Ø,3.65,1.57,96.34,3.45,1.57,2.5,97.49,1567,15,1,9,1583,1591
765,Tyard_1549_btv1b8617188p_80.xml,3,3,147,2.43,0.4,97.56,2.43,0.4,0.53,99.46,745,1,1,1,747,747
766,Sceve_1544_btv1b8609581h_91.xml,6,4,Ø,3.8,1.0,96.19,3.8,1.0,1.67,98.32,591,4,0,2,595,597
767,T_M_Daneau_1_Tim_C1_2012913.xml,8,6,Ø,4.68,0.99,95.31,3.9,0.99,1.36,98.63,798,3,2,3,803,804
768,Montenay_btv1b8609568n_67.xml,4,4,4,6.55,1.13,93.44,6.55,1.13,2.26,97.73,347,4,0,0,351,351
769,T_M_Daneau_1_Tim_C1_2012891.xml,11,12,Ø,6.66,0.92,93.33,5.55,0.92,1.17,98.82,1181,3,3,5,1187,1189
770,Tyard_1549_btv1b8617188p_77.xml,4,4,Ø,3.05,0.52,96.94,2.67,0.52,0.65,99.34,758,1,0,3,759,762
771,Guillet_1546_bpt6k3182270_32.xml,2,1,Ø,1.03,0.34,98.96,1.03,0.34,0.51,99.48,582,1,0,1,583,584
772,Megander_Eph_page_103.xml,15,7,Ø,5.78,1.84,94.21,5.78,1.82,2.67,97.32,806,7,1,7,814,820
773,Sceve_1544_btv1b8609581h_27.xml,11,7,Ø,5.88,1.76,94.11,5.88,1.75,2.86,97.13,615,7,0,4,622,626
774,Tyard_1549_btv1b8617188p_76.xml,10,6,Ø,4.58,1.4,95.41,4.58,1.4,2.09,97.9,704,5,1,4,710,713
775,T_M_Daneau_1_Tim_C2_2012972.xml,17,14,Ø,5.53,1.04,94.46,4.74,1.03,1.76,98.23,1618,12,3,2,1633,1632
776,Sceve_1544_btv1b8609581h_61.xml,13,10,Ø,5.68,1.27,94.31,5.68,1.26,1.75,98.24,1014,5,1,7,1020,1026
777,Labe_1555_btv1b86095588_104.xml,1,1,Ø,0.49,0.08,99.5,0.49,0.08,0.08,99.91,1145,0,1,0,1146,1145
778,Sceve_1544_btv1b8609581h_87.xml,9,5,Ø,5.37,1.54,94.62,5.37,1.53,2.2,97.79,579,4,0,5,583,588
779,Marquets_1562_bpt6k1521180m_37.xml,7,8,Ø,5.19,0.78,94.8,4.54,0.78,1.44,98.55,888,6,1,0,895,894
780,Apologia_1534_17_bee9f_default.xml,4,5,Ø,2.47,0.28,97.52,2.22,0.28,0.36,99.63,1381,1,3,0,1385,1382
781,T_M_Daneau_1_Tim_C2_2012985.xml,17,12,Ø,5.19,1.09,94.8,4.54,1.08,1.59,98.4,1545,8,2,7,1555,1560
782,Guillet_1546_bpt6k3182270_34.xml,4,3,Ø,2.83,0.68,97.16,2.83,0.68,1.18,98.81,583,3,0,1,586,587
783,Apologia_1534_52_87253_default.xml,6,7,Ø,3.88,0.44,96.11,3.61,0.44,0.51,99.48,1342,1,2,3,1345,1346
784,Montenay_btv1b8609568n_149.xml,6,4,Ø,6.25,1.78,93.75,6.25,1.76,2.64,97.35,333,3,0,3,336,339
785,Labe_1555_btv1b86095588_82.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1163,0,0,0,1163,1163
786,Sceve_1544_btv1b8609581h_59.xml,8,6,Ø,5.71,1.31,94.28,5.23,1.3,1.95,98.04,605,4,1,3,610,612
789,Tyard_1549_btv1b8617188p_41.xml,1,1,1,0.93,0.16,99.06,0.93,0.16,0.33,99.66,598,1,0,0,599,599
790,Apologia_1534_22_047ba_default.xml,1,2,Ø,1.02,0.07,98.97,0.76,0.07,0.07,99.92,1345,0,1,0,1346,1345
791,Sceve_1544_btv1b8609581h_75.xml,28,16,Ø,14.41,4.65,85.58,14.41,4.56,6.94,93.05,586,15,0,13,601,614
792,desRoches_1585_bpt6k706947_39.xml,4,4,4,2.7,0.44,97.29,2.7,0.44,0.89,99.1,888,4,0,0,892,892
794,Tyard_1549_btv1b8617188p_79.xml,9,6,Ø,4.51,1.2,95.48,4.51,1.2,1.73,98.26,739,4,1,4,744,747
795,Magny_1553_bpt6k8711906g_60.xml,3,3,3,1.59,0.27,98.4,1.59,0.27,0.54,99.45,1101,3,0,0,1104,1104
796,desAutels_1550_bpt6k15272172_41.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,847,0,0,0,847,847
797,Magny_1553_bpt6k8711906g_71.xml,6,5,Ø,2.67,0.55,97.32,2.67,0.55,1.01,98.98,1077,5,0,1,1082,1083
798,Epigrammata_1520_28_a99f8_default.xml,9,5,Ø,3.47,1.03,96.52,3.47,1.02,1.48,98.51,868,4,0,5,872,877
799,In_Fabrum_1526_41_63350_default.xml,2,2,2,1.61,0.25,98.38,1.61,0.25,0.5,99.49,782,2,0,0,784,784
800,T_M_Daneau_1_Tim_C1_2012922.xml,28,17,Ø,7.62,1.84,92.37,7.39,1.83,2.94,97.05,1496,17,1,10,1514,1523
801,Ad_Leonem_1514_6_31df9_default.xml,2,4,Ø,2.63,0.19,97.36,1.97,0.19,0.19,99.8,1020,0,2,0,1022,1020
802,T_M_Daneau_1_Tim_C2_2012950.xml,3,4,Ø,2.18,0.25,97.81,1.63,0.25,0.34,99.65,1171,1,2,0,1174,1172
803,Marquets_1562_bpt6k1521180m_43.xml,16,14,Ø,7.07,1.39,92.92,6.81,1.39,2.42,97.57,1134,12,1,3,1147,1149
804,Guillet_1546_bpt6k3182270_42.xml,17,11,Ø,11.11,2.9,88.88,11.11,2.88,4.72,95.27,572,11,2,4,585,587
805,desAutels_1550_bpt6k15272172_56.xml,2,2,2,1.37,0.25,98.62,1.37,0.25,0.5,99.49,795,2,0,0,797,797
806,T_M_Daneau_1_Tim_C1_2012917.xml,17,14,Ø,6.48,1.23,93.51,6.01,1.23,1.8,98.19,1363,8,2,7,1373,1378
807,Tyard_1549_btv1b8617188p_62.xml,15,13,Ø,10.07,2.06,89.92,9.68,2.05,3.67,96.32,714,12,0,3,726,729
808,Labe_1555_btv1b86095588_64.xml,5,1,Ø,0.51,0.43,99.48,0.25,0.43,0.43,99.56,1144,0,5,0,1149,1144
809,Guillet_1546_bpt6k3182270_86.xml,26,16,Ø,11.94,3.35,88.05,11.56,3.3,5.05,94.94,760,14,1,11,775,785
810,T_M_Daneau_1_Tim_C1_2012945.xml,3,4,Ø,1.72,0.2,98.27,1.5,0.2,0.34,99.65,1435,2,0,1,1437,1438
811,T_M_Daneau_1_Tim_C2_2012988.xml,9,9,Ø,3.87,0.6,96.12,3.44,0.6,0.94,99.05,1471,5,0,4,1476,1480
812,Sceve_1544_btv1b8609581h_50.xml,18,13,Ø,7.6,1.79,92.39,7.6,1.78,2.95,97.04,992,12,0,6,1004,1010
813,Epigrammata_1520_15_90153_default.xml,9,7,Ø,5.34,1.01,94.65,4.58,1.01,1.45,98.54,882,4,0,5,886,891
814,Sceve_1544_btv1b8609581h_42.xml,19,11,Ø,6.62,1.93,93.37,6.62,1.92,2.92,97.07,970,10,2,7,982,987
815,Montenay_btv1b8609568n_205.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,336,0,0,0,336,336
816,Apologia_1534_82_24d8f_default.xml,4,5,Ø,2.73,0.33,97.26,2.45,0.33,0.5,99.49,1184,2,2,0,1188,1186
817,desAutels_1550_bpt6k15272172_50.xml,5,5,Ø,3.81,0.67,96.18,3.43,0.67,1.2,98.79,739,4,0,1,743,744
818,Epigrammata_1520_61_7c6ee_default.xml,6,4,Ø,1.91,0.41,98.08,1.91,0.41,0.69,99.3,1426,4,0,2,1430,1432
819,Epigrammata_1520_62_ff52f_default.xml,21,18,Ø,12.16,2.18,87.83,11.14,2.16,3.08,96.91,951,9,3,9,963,969
820,T_M_Daneau_1_Tim_C1_2012886.xml,8,6,Ø,5.5,1.07,94.49,5.04,1.07,1.6,98.39,737,4,1,3,742,744
821,Montenay_btv1b8609568n_211.xml,2,2,2,3.57,0.57,96.42,3.57,0.57,1.15,98.84,344,2,0,0,346,346
822,Apologia_1534_4_93d6d_default.xml,2,2,Ø,5.88,0.81,94.11,5.88,0.81,0.81,99.18,243,0,2,0,245,243
823,Guillet_1546_bpt6k3182270_45.xml,35,24,Ø,18.46,4.94,81.53,17.69,4.85,7.55,92.44,686,20,2,13,708,719
824,Sceve_1544_btv1b8609581h_25.xml,18,11,Ø,6.32,1.75,93.67,6.32,1.73,2.5,97.49,1019,8,1,9,1028,1036
825,Guillet_1546_bpt6k3182270_53.xml,9,8,Ø,5.67,1.17,94.32,5.31,1.16,1.93,98.06,762,6,1,2,769,770
827,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_20.xml,4,2,Ø,0.95,0.29,99.04,0.95,0.28,0.43,99.56,1376,2,0,2,1378,1380
828,desAutels_1550_bpt6k15272172_51.xml,4,4,4,3.0,0.5,96.99,3.0,0.5,1.0,98.99,793,4,0,0,797,797
829,Montenay_btv1b8609568n_23.xml,3,3,Ø,4.76,0.82,95.23,4.76,0.82,1.09,98.9,362,1,0,2,363,365
830,Sceve_1544_btv1b8609581h_80.xml,27,15,Ø,8.62,2.74,91.37,8.62,2.71,4.19,95.8,968,15,0,12,983,995
832,Montenay_btv1b8609568n_201.xml,2,2,2,3.92,0.61,96.07,3.92,0.61,1.23,98.76,321,2,0,0,323,323
833,T_M_Daneau_1_Tim_C2_2012990.xml,10,11,Ø,4.5,0.64,95.49,3.89,0.64,0.71,99.28,1540,1,2,7,1543,1548
834,Epigrammata_1520_13_d62ae_default.xml,4,3,Ø,2.88,0.55,97.11,2.88,0.55,0.97,99.02,716,3,0,1,719,720
835,Magny_1553_bpt6k8711906g_33.xml,4,4,4,2.03,0.35,97.96,2.03,0.35,0.7,99.29,1133,4,0,0,1137,1137
837,Marquets_1562_bpt6k1521180m_45.xml,12,11,Ø,4.8,0.93,95.19,4.58,0.93,1.63,98.36,1271,9,2,1,1282,1281
838,test_21301625.xml,50,48,Ø,12.83,2.01,87.16,12.43,2.0,3.43,96.56,2439,36,5,9,2480,2484
839,Guillet_1546_bpt6k3182270_28.xml,9,8,377,6.25,1.31,93.75,6.25,1.31,1.75,98.24,676,3,3,3,682,682
840,Apologia_1534_48_dd90f_default.xml,5,4,Ø,1.92,0.36,98.07,1.92,0.35,0.5,99.49,1384,2,2,1,1388,1387
841,Apologia_1534_77_6fdbc_default.xml,9,4,Ø,2.32,0.8,97.67,2.32,0.8,1.16,98.83,1104,4,4,1,1112,1109
842,Sceve_1544_btv1b8609581h_79.xml,12,7,Ø,6.48,2.02,93.51,6.48,2.01,3.0,96.99,585,6,1,5,592,596
843,desRoches_1585_bpt6k706947_47.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,425,0,0,0,425,425
845,T_M_Daneau_1_Tim_C2_2012983.xml,16,13,Ø,5.46,1.01,94.53,5.04,1.0,1.57,98.42,1569,9,2,5,1580,1583
846,Magny_1553_bpt6k8711906g_48.xml,3,3,3,1.51,0.27,98.48,1.51,0.27,0.54,99.45,1105,3,0,0,1108,1108
847,Montenay_btv1b8609568n_69.xml,2,1,Ø,1.72,0.58,98.27,1.72,0.58,0.88,99.11,338,1,0,1,339,340
848,desAutels_1550_bpt6k15272172_55.xml,3,3,3,2.23,0.37,97.76,2.23,0.37,0.74,99.25,799,3,0,0,802,802
850,desRoches_1585_bpt6k706947_40.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,849,0,0,0,849,849
851,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_26.xml,5,5,Ø,2.61,0.44,97.38,2.35,0.44,0.61,99.38,1130,2,2,1,1134,1133
852,Magny_1553_bpt6k8711906g_27.xml,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,565,0,0,0,565,565
853,Apologia_1534_7_e3215_default.xml,7,5,Ø,2.57,0.53,97.42,2.57,0.53,0.68,99.31,1309,2,3,2,1314,1313
854,Apologia_1534_30_276dc_default.xml,4,5,Ø,2.68,0.3,97.31,2.41,0.3,0.3,99.69,1327,0,3,1,1330,1328
855,Apologia_1534_39_f30b4_default.xml,5,5,Ø,2.68,0.37,97.31,2.68,0.37,0.44,99.55,1329,1,4,0,1334,1330
856,Sceve_1544_btv1b8609581h_71.xml,11,7,Ø,5.69,1.75,94.3,5.28,1.74,2.68,97.31,621,6,0,5,627,632
857,Magny_1553_bpt6k8711906g_38.xml,3,3,3,1.54,0.27,98.45,1.54,0.27,0.54,99.45,1105,3,0,0,1108,1108
858,Tyard_1549_btv1b8617188p_40.xml,10,6,Ø,5.04,1.43,94.95,5.04,1.42,2.27,97.72,691,6,0,4,697,701
859,Magny_1553_bpt6k8711906g_78.xml,1,1,Ø,1.01,0.17,98.98,1.01,0.17,0.17,99.82,583,0,0,1,583,584
860,Montenay_btv1b8609568n_17.xml,2,1,Ø,1.92,0.74,98.07,1.92,0.73,1.1,98.89,269,1,0,1,270,271
861,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_15.xml,3,2,Ø,0.98,0.21,99.01,0.98,0.21,0.28,99.71,1394,1,0,2,1395,1397
862,Aretius_1-Tim_page_00098.xml,9,6,Ø,3.12,0.75,96.87,3.12,0.74,1.16,98.83,1193,5,1,3,1199,1201
864,Marquets_1562_bpt6k1521180m_41.xml,12,7,Ø,12.72,3.64,87.27,11.81,3.6,5.37,94.62,321,6,2,4,329,331
866,Montenay_btv1b8609568n_121.xml,2,2,Ø,3.7,0.58,96.29,3.7,0.58,0.87,99.12,342,1,1,0,344,343
